OTU_ID	taxonomy	alternative classification and confidence	model_category	approx_size (ref)
0e83728f7ad4609c0503c725c0ca4881	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__Marine_group			
2d332a68da71eea901f1ef6bdc820cda	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae			
e320ad0389e6bb7502b6f783bbb2dc1a	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__Marine_group			
666ad3dfa5e75f1f9023fe7ad406b3bb	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__SAR324_cluster			
4693e17dcd58ebd31e79f8b8dd62b3dc	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-II; family_Dino-Group-II-Clade-10-and-11; genus_Dino-Group-II-Clade-10-and-11_X; species_Dino-Group-II-Clade-10-and-11_X_sp.			
9cba04c3054aeda77098f8abbe8cf426	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group			
efbc57303cd4a56edbd38660e3b63fbb	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae; order_Gonyaulacales; family_Ceratiaceae; genus_Tripos			
a5e6e1653f9f319a0ea7576abc7185a4	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-II			
c3e3af816b90df02a0cc14d91a7fee61	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; s__uncultured_marine			
fd09f0743bf31c8dfaa78f6b556db839	kingdom_Eukaryota; supergroup_Alveolata; division_Apicomplexa; class_Apicomplexa_X; order_Gregarines; family_Cephaloidophoroidea; genus_Cephaloidophoroidea_X; species_Cephaloidophoroidea_X_sp.			
0b658fde33c473e0388ac69504e3cc7c	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I-Clade-1; genus_Dino-Group-I-Clade-1_X; species_Dino-Group-I-Clade-1_X_sp.			
88d6531dd43a9f340a54bd0c68428045	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I_X; genus_Dino-Group-I_XX; species_Dino-Group-I_XX_sp.			
4fd8d7e3b7063c989d0ca49d2c9144bc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II			
86cd70d2450e3f44f4a7c543f53008ee	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Prochlorococcus_MIT9313; s__Prochlorococcus_marinus		picopro	
6a4ef2696ec550b3c80eb625de83e767	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I			
3f53b0b145c8e236882230c74ffe6d55	kingdom_Eukaryota; supergroup_Opisthokonta; division_Opisthokonta_X; class_Opisthokonta_XX; order_Opisthokonta_XXX; family_Opisthokonta_XXXX; genus_Opisthokonta_XXXXX; species_Opisthokonta_XXXXX_sp.			
b6aea8f2f15a242d50940ccd3b51c12a	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae			
7ba177e0055af690154e0135c9dcb2a0	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; s__uncultured_archaeon			
43b357636f24d8d3ab42e0b4f83a6ea6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__SAR116_clade; g__SAR116_clade; s__alpha_proteobacterium			
27519dfda8b463271f576f8bc5200f63	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_SAR324			
f1e00e96ae504cdb27fb0345a8ea9602	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas			
55971ffc1718eb3f8d1d8043bc11d097	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade			
60342963986fece9c4bb15943689beb7	kingdom_Eukaryota; supergroup_Opisthokonta; division_Metazoa; class_Arthropoda; order_Crustacea; family_Maxillopoda			
e24a6b3022f9de6be2ecd0d449610fed	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I-Clade-5; genus_Dino-Group-I-Clade-5_X; species_Dino-Group-I-Clade-5_X_sp.			
bf0e44c5ba84a5e9c1666fb5a09766ea	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__unidentified_marine			
398bc4bed58b1799b573fe03a554862a	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae; order_Gymnodiniales; family_Gymnodiniaceae; genus_Gyrodinium			
b02f86054fb1e42e75cf07691faef35c	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae			
e3a32564132c6a21498b5f39144d4c32	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I_X; genus_Dino-Group-I_XX; species_Dino-Group-I_XX_sp.			
5891c15315042c01b034fe98a5ed3f16	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group			
d2560204e437f463eb937a84e577ecf9	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae			
1169e4a9b8791b0ba26c062c610fed24	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas			
c8e2f48c2b46ce4c9e6f29d1700b0c06	kingdom_Eukaryota; supergroup_Rhizaria; division_Radiolaria; class_RAD-A; order_RAD-A_X; family_RAD-A_XX; genus_RAD-A_XXX; species_RAD-A_XXX_sp.			
72c293c7c3baf553e20ba31a09896ccf	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine			
db633a18ae6457b0d7cb5b601fcb7496	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__Actinomarinaceae; g__Candidatus_Actinomarina; s__marine_metagenome			
84116e0fbfc1cc20a9945f057e7e2e0b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__marine_metagenome			
ce63ca85a5d125486fe6256ce9fcf294	kingdom_Eukaryota; supergroup_Opisthokonta; division_Metazoa; class_Arthropoda; order_Crustacea; family_Maxillopoda; genus_Calocalanus; species_Calocalanus_sp.			
ba2517d0e3562f961314ae828fbbd55f	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium			
2bd78d319605af225f3fe23f65b7a4f6	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae; order_Gymnodiniales			
f0d79d91e516f4e94bc5ff0ec3d70e21	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae			
2541806104cd9a7658c8f40160c513d8	kingdom_Eukaryota; supergroup_Opisthokonta; division_Metazoa; class_Cnidaria; order_Cnidaria_X; family_Hydrozoa			
4a73b9a83bc24b03256749539fa7ff0d	kingdom_Eukaryota; supergroup_Opisthokonta; division_Metazoa; class_Arthropoda; order_Crustacea; family_Maxillopoda			
5133494bd4f85492fba0229f62dc59f0	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae			
b16c870e2f50e9c2f3dcda4d874fffa4	kingdom_Eukaryota; supergroup_Rhizaria; division_Radiolaria; class_Polycystinea; order_Spumellarida; family_Spumellarida-Group-I; genus_Astrosphaera; species_Astrosphaera_hexagonalis			
445b6909c9982cd67cbd85ef45ea0065	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS2b_marine_group			
5cf311d6cacfe9f554a0d5c199140d71	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group			
f6a9d6bc475e2c5f88390d96c68c3c32	kingdom_Eukaryota; supergroup_Archaeplastida; division_Chlorophyta; class_Mamiellophyceae; order_Mamiellales; family_Mamiellaceae; genus_Micromonas; species_Micromonas_commoda_AB			
7c6caf692f6158fa656244f9d6ec015f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Alteromonas; s__Alteromonas_mediterranea			
e1bce7e01914aa475a42b57be97e3114	kingdom_Eukaryota; supergroup_Opisthokonta; division_Metazoa; class_Arthropoda; order_Crustacea; family_Maxillopoda			
8d36d4716c3478ffe62270edaa52a8f2	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I-Clade-4; genus_Dino-Group-I-Clade-4_X; species_Dino-Group-I-Clade-4_X_sp.			
6cf1910034583c319c18acf595a75013	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae; order_Gymnodiniales; family_Kareniaceae; genus_Karlodinium; species_Karlodinium_sp.			
1cda40f2066767c6c4421cf51896336d	kingdom_Eukaryota; supergroup_Opisthokonta; division_Metazoa; class_Arthropoda; order_Crustacea; family_Maxillopoda			
90cf21155b536eed552bb2c55f95cb16	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group; s__uncultured_bacterium			
33710095af4d10c80e36a6e6cb82bae3	Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Pelagomonas	guessing, not certain	pico_eu	
0e0d586cc6f6e07fe16b2ab2162351f5	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I-Clade-6; genus_Dino-Group-I-Clade-6_X; species_Dino-Group-I-Clade-6_X_sp.			
78012b7181225f3fe9f16d1c1ed79d39	kingdom_Eukaryota; supergroup_Alveolata; division_Ciliophora; class_Oligohymenophorea; order_Apostomatia; family_Apostomatia_X; genus_Apostomatia_XX; species_Apostomatia_XX_sp.			
660d93d3a876f645016acdfff14dafd9	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I_X; genus_Dino-Group-I_XX; species_Dino-Group-I_XX_sp.			
cd092632bdd022ca170e6153aecfa989	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-II; family_Dino-Group-II-Clade-7; genus_Dino-Group-II-Clade-7_X; species_Dino-Group-II-Clade-7_X_sp.			
cb0c09bda0c3d4bc3eb48eefe5f74016	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_III; g__Clade_III; s__marine_metagenome			
4f2f30b530ae3f2b2f7e7b78d7b86a88	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__S25-593; g__S25-593			
5721f899197b88b10e2cf4f8ded29f34	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Candidatus_Nitrosopelagicus; s__archaeon_enrichment			
a2471ce57c05bdf3f5f7b3d1270b6446	kingdom_Eukaryota; supergroup_Opisthokonta; division_Metazoa; class_Urochordata; order_Urochordata_X; family_Appendicularia; genus_Appendicularia_X; species_Appendicularia_X_sp.			
55ad52f0aa856f60fc270232aafe17a6	kingdom_Eukaryota; supergroup_Rhizaria; division_Radiolaria; class_Acantharea; order_Acantharea-Group-I; family_Acantharea-Group-I_X; genus_Acantharea-Group-I_XX; species_Acantharea-Group-I_XX_sp.			
7e827fb5b75b230c4e2a620de3977cd7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__SAR86_cluster			
cb7e8326d407dc39d17f839bf38d69e4	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_SAR324			
f7ca3d99373af041b4c37c1a8b1a62d8	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-II; family_Dino-Group-II-Clade-7; genus_Dino-Group-II-Clade-7_X; species_Dino-Group-II-Clade-7_X_sp.			
94f222781dae77d265c798b17b6aa8d8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I			
328ad8c08ec82314cf109ae4d647b456	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae; order_Prorocentrales; family_Prorocentraceae; genus_Prorocentrum; species_Prorocentrum_sp.			
b71dbce9a2be8c734d50af89f81fd25c	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae; order_Gymnodiniales			
7a7623616cf53cf036a0dcc5ff205529	kingdom_Eukaryota; supergroup_Rhizaria; division_Radiolaria; class_Polycystinea; order_Spumellarida; family_Spumellarida-Group-I; genus_Arachnosphaera; species_Arachnosphaera_myriacantha			
60ebb08f215d6a9bb43b428e575d4f01	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae; order_Gymnodiniales; family_Kareniaceae			
52941d0608e7deac737a1153fc1a5698	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae			
feaf7d4877fba14883828e5fca89566c	d__Bacteria; p__Dadabacteria; c__Dadabacteriia; o__Dadabacteriales; f__Dadabacteriales; g__Dadabacteriales; s__metagenome			
19cb8efe1c753483c2589c74c7822ed9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiomicrospirales; f__Thioglobaceae; g__SUP05_cluster			
d8b8e8ffbcce790110eb1b1612ab6da8	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B)			
f584ab1f4a468114a0be8b5e0c76cd6c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas			
21ddfc89c4ff2cf41bd991c7a8f4831f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ib			
459685e2c6a663837cca6af8c81e89dd	kingdom_Eukaryota; supergroup_Alveolata; division_Apicomplexa; class_Apicomplexa_X; order_Gregarines; family_Cephaloidophoroidea; genus_Cephaloidophoroidea_X; species_Cephaloidophoroidea_X_sp.			
32a1de2e50f861d3faa0a10359894288	d__Bacteria; p__Dadabacteria; c__Dadabacteriia; o__Dadabacteriales; f__Dadabacteriales; g__Dadabacteriales; s__marine_metagenome			
98a41f8c8b7a74929b34362e498451c2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_bacterium			
5db92f9ffa0ae5299422c610944db6db	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-V; family_Dino-Group-V_X; genus_Dino-Group-V_XX; species_Dino-Group-V_XX_sp.			
b9870f960c11a3c708cd2d22af40e20a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae			
f8b308c12dd0885832440747714244e2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II			
c63451c82539feaba83284b63c632626	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__Clade_Ia			
912dc151e3ecdf57069e8103e82ca984	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae; g__Prochlorococcus_MIT9313		picopro	
ec38afc0cd2325d6f0cbd9d61bffd0f9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA10353_marine_group; f__UBA10353_marine_group; g__UBA10353_marine_group; s__uncultured_marine			
8d2871b2e4fea57084cea714e7074dde	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__marine_metagenome			
2d3254af8f4428892e73720c5e1764fe	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae			
04bb4879ae86944b8984acaabc6967cb	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae; order_Prorocentrales; family_Prorocentraceae; genus_Prorocentrum; species_Prorocentrum_sp.			
39b10b8b23c5f67e7763de1ebd99b78d	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-I; family_Dino-Group-I-Clade-1; genus_Dino-Group-I-Clade-1_X; species_Dino-Group-I-Clade-1_X_sp.			
ad4321fa1cb0881e615bc7ce2701d9de	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-II; family_Dino-Group-II-Clade-7; genus_Dino-Group-II-Clade-7_X; species_Dino-Group-II-Clade-7_X_sp.			
7a7dbd3b073e719d3c6481f0c75976b6	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae			
40029bc9899cd0a38cf2cab96dfc3cf2	kingdom_Eukaryota; supergroup_Rhizaria; division_Radiolaria; class_RAD-A; order_RAD-A_X; family_RAD-A_XX; genus_RAD-A_XXX; species_RAD-A_XXX_sp.			
5b4613f1e15307ee30e96e020adfbaf5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_IV; g__Clade_IV; s__uncultured_bacterium			
60ef79c7598b4bb8bfac608371581367	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae1; g__Alcanivorax; s__uncultured_Alteromonas			
bd95862729883e6022ce3ed9c5d5e021	kingdom_Eukaryota; supergroup_Rhizaria; division_Radiolaria; class_RAD-B; order_RAD-B_X; family_RAD-B-Group-I; genus_RAD-B-Group-I_X; species_RAD-B-Group-I_X_sp.			
c5f57a20c4858f35f19eb54bee578c0d	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__Alteromonas_macleodii			
beb8cb17f8152e488b6bc95bfcdb484f	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Actinomarinales; f__Actinomarinaceae; g__Candidatus_Actinomarina			
b6ca1e254602e9e76678ec0a4477381c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Saccharospirillaceae; g__Oleibacter			
b2773bfc2012bf34142dfe432d448b79	d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__LS-NOB			
18100a59c7c5e99d864f5058168e81ef	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis_sp.		phaeocystis	
66229ba7f636404b50aca18d5d52d133	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae; order_Gymnodiniales; family_Chytriodiniaceae; genus_Chytriodinium; species_Chytriodinium_roseum			
891a94802c16b5af10ca85253da037c7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Ectothiorhodospirales; f__Ectothiorhodospiraceae; g__uncultured; s__uncultured_marine			
3cb139c679813b5db4a21f95b1f673c5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS4_marine_group; s__uncultured_bacterium			
89ddf6b0eeaefdace4a24b99ce158ccb	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine			
6e0abb8f40bb59ddb54555f67b6aadb4	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula; s__marine_metagenome			
808848ac78e6f04bda5e7e557574381a	kingdom_Eukaryota; supergroup_Alveolata; division_Ciliophora; class_Oligohymenophorea; order_OLIGO5; family_OLIGO5_X; genus_OLIGO5_XX; species_OLIGO5_XX_sp.			
21139074b970fa51321ca4bdf151bed3	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrosopumilales; f__Nitrosopumilaceae; g__Nitrosopumilaceae; s__uncultured_marine			
a8651618911e5bb5d1066e5abca8f322	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus; Bathycoccus_prasinos		pico_eu	
0f68bf0d2db1ff942fd51c0843f629e4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__HOC36; f__HOC36; g__HOC36; s__Candidatus_Thioglobus			
63b52571171efe318a269ccd6630b20d	kingdom_Eukaryota; supergroup_Alveolata; division_Apicomplexa; class_Apicomplexa_X; order_Gregarines; family_Cephaloidophoroidea; genus_Cephaloidophoroidea_X; species_Cephaloidophoroidea_X_sp.			
0385f9e37acd0b9449836a70b9d44055	kingdom_Eukaryota; supergroup_Alveolata; division_Apicomplexa; class_Apicomplexa_X; order_Gregarines; family_Cephaloidophoroidea; genus_Thiriotia; species_Thiriotia_pugettiae			
5444baa4193e26b327014276815417f1	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Syndiniales; order_Dino-Group-II			
20a0d2f150b3312772f5c00e54fd7baf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS2b_marine_group; s__uncultured_marine			
b0645922dba0068ba006153ddca0f830	kingdom_Eukaryota; supergroup_Opisthokonta; division_Opisthokonta_X; class_Opisthokonta_XX; order_Opisthokonta_XXX; family_Opisthokonta_XXXX; genus_Opisthokonta_XXXXX; species_Opisthokonta_XXXXX_sp.			
321394275897c16a526a1a79eb71e275	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_I; g__uncultured			
f9c5107c50ab43996e917b184807e598	kingdom_Eukaryota; supergroup_Alveolata; division_Dinoflagellata; class_Dinophyceae; order_Peridiniales			
